initial_mode,states,Wind,GF,GFPRED,GFACT,kill_switch,modes,throttle,max_deviation,max_altitude,duration,final_landing_state,freefall_occurred,mission_complete
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.RTL,None,14.85969825,29.826893,85.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.RTL,None,0.17137836,12.585125,77.0,True,False,True
AUTO.LAND,Disarm,1.0,No,None,None,No,AUTO.RTL,None,0.0831854999999999,12.775831,77.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.LOITER,None,0.16121513,12.641703,79.0,True,False,True
OFFBOARD,Flying,1.0,No,None,None,No,OFFBOARD,None,0.15504354,12.577362,77.0,True,False,True
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.LAND,None,0.11924049,12.597263,80.0,True,False,True
AUTO.LAND,Disarm,1.0,No,None,None,No,STABILIZED,None,0.17974544,12.672102,77.0,True,False,False
AUTO.LAND,Disarm,1.0,No,None,None,No,AUTO.LOITER,None,0.19851591,12.579341,76.0,True,False,True
AUTO.LAND,Land,1.0,No,None,None,No,STABILIZED,None,0.16280513,12.602525,77.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,POSCTL,None,0.0578984,12.664497,76.0,True,False,True
AUTO.LAND,Disarm,1.0,No,None,None,No,ALTCTL,None,0.21141168,12.587199,77.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.RTL,None,31.4628448,3.3269253,23.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,POSCTL,None,0.13053657,12.677116,77.0,True,False,True
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.LAND,None,0.1612801,12.627285,77.0,True,False,True
OFFBOARD,Takeoff,1.0,No,None,None,No,AUTO.LAND,None,34.7901309,0.074913755,10.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,OFFBOARD,None,0.1343233,12.544518,76.0,True,False,True
OFFBOARD,Hover,1.0,No,None,None,No,ALTCTL,None,0.11283,12.592866,77.0,True,False,True
AUTO.LAND,Arm,1.0,No,None,None,No,STABILIZED,None,0.1367094,12.649356,77.0,True,False,True
AUTO.LAND,Land,1.0,No,None,None,No,POSCTL,None,0.17125806,12.652211,77.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.LOITER,None,30.9465267,3.2235682,92.0,True,False,False
AUTO.LAND,Disarm,1.0,No,None,None,No,OFFBOARD,None,0.16300036,12.593258,78.0,True,False,True
AUTO.LAND,Disarm,1.0,No,None,None,No,AUTO.LAND,None,0.1428602,12.692475,77.0,True,False,True
OFFBOARD,Takeoff,1.0,No,None,None,No,AUTO.RTL,None,34.7329558,0.02274483,87.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,OFFBOARD,None,0.1617437,12.65032,77.0,True,False,True
OFFBOARD,Flying,1.0,No,None,None,No,POSCTL,None,0.13329548,12.575384,77.0,True,False,True
OFFBOARD,Takeoff,1.0,No,None,None,No,STABILIZED,225.0,34.7221497,0.04600167,87.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,ALTCTL,0.0,0.07860011,12.987356,83.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,STABILIZED,0.0,33.3744527,2.6214242,24.0,True,True,False
AUTO.LAND,Arm,1.0,No,None,None,No,POSCTL,615.0,0.0109630000000038,12.854597,85.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,AUTO.LOITER,550.0,34.1702879,0.08589076,162.0,False,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,STABILIZED,445.0,33.28055933,64.032646,162.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.LOITER,600.0,31.1249456,3.12641,92.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.RTL,260.0,0.07641567,12.813224,84.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.LOITER,550.0,5.42938,12.51604,104.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,ALTCTL,600.0,0.15267307,12.848642,83.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.LAND,550.0,29.6539383,3.2460394,92.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,STABILIZED,445.0,0.14715314,13.001737,77.0,True,False,True
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.LOITER,0.0,4.991514,12.588201,58.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,STABILIZED,0.0,0.19129235,12.914307,85.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.LOITER,550.0,30.9350125,2.9133427,93.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,POSCTL,615.0,34.3423276,12.996174,104.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,POSCTL,0.0,4.850789,12.711088,59.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,POSCTL,615.0,30.6122474,15.70089,108.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,STABILIZED,225.0,33.13388252,2.617556,88.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,POSCTL,550.0,33.81531557,0.38804713,166.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,ALTCTL,600.0,0.15442075,17.569866,112.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,POSCTL,260.0,0.18392813,12.802254,87.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,OFFBOARD,260.0,0.14832823,12.770041,83.0,True,False,True
AUTO.LAND,Arm,1.0,No,None,None,No,ALTCTL,615.0,0.20723008,12.793021,86.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.LOITER,600.0,0.0097389999999997,12.765753,83.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.RTL,0.0,5.312567,12.570435,58.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,OFFBOARD,550.0,0.17626728,12.8523,83.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,ALTCTL,550.0,0.19525413,12.850693,88.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.LOITER,615.0,0.1335812,12.789352,88.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,ALTCTL,600.0,29.427089,10.581189,105.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,AUTO.RTL,600.0,34.3889326,7.854791,109.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,STABILIZED,435.0,34.9677511,3.465371,98.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,STABILIZED,225.0,0.22106982,13.012039,88.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.RTL,0.0,30.2176916,2.96083,29.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,OFFBOARD,0.0,0.17147274,13.075074,93.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,STABILIZED,445.0,0.1205541,51.381454,147.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.LOITER,550.0,0.14967012,12.907927,87.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,STABILIZED,445.0,0.22140061,12.86656,94.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,ALTCTL,0.0,34.8892318,0.1031686,10.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,AUTO.LOITER,0.0,34.9169556,0.08739368,10.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.LOITER,615.0,30.9273345,13.41537,105.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,STABILIZED,450.0,34.662902,93.162964,289.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.RTL,600.0,0.0403900000000021,12.848746,89.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,ALTCTL,615.0,27.0975303,13.62477,108.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,AUTO.LAND,550.0,34.9344563,0.10795968,10.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.LAND,0.0,31.057916,2.87048,29.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,ALTCTL,0.0,9.75415,2.830319,188.0,False,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,STABILIZED,435.0,0.14185968,12.823938,78.0,True,False,True
OFFBOARD,Takeoff,1.0,No,None,None,No,AUTO.RTL,260.0,34.7862054,0.005725088,519.0,False,False,False
OFFBOARD,Hover,1.0,No,None,None,No,STABILIZED,450.0,0.16975388,67.24593,162.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,STABILIZED,435.0,32.0573145,7.8933215,102.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,STABILIZED,450.0,25.574918,83.93257,178.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,AUTO.LOITER,615.0,34.9153264,13.209737,105.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,OFFBOARD,260.0,0.14418818,12.780844,95.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,OFFBOARD,550.0,0.16695842,12.7897,84.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,AUTO.LAND,600.0,34.8546607,11.029792,102.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,STABILIZED,450.0,0.17263497,12.798652,77.0,True,False,True
AUTO.LAND,Land,1.0,No,None,None,No,OFFBOARD,600.0,0.21550965,12.839366,88.0,True,False,False
OFFBOARD,ReceiveMission,1.0,No,None,None,No,OFFBOARD,550.0,33.06858375,2.509105,129.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.RTL,0.0,0.02804394,12.973398,84.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.LOITER,600.0,0.20882443,12.8447895,88.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,AUTO.LAND,260.0,34.705628,0.008584153,134.0,False,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,ALTCTL,615.0,34.535348,12.448593,108.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,STABILIZED,225.0,0.0980958,12.730863,193.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,POSCTL,615.0,5.593179,19.54993,113.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.LAND,0.0,0.17173043,12.912375,88.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.RTL,550.0,31.109678,3.0238523,93.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,OFFBOARD,600.0,0.1651516,12.9358015,40178.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.RTL,550.0,0.14373575,12.863806,91.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,POSCTL,600.0,34.6859191,11.266888,103.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,POSCTL,550.0,0.0099659999999985,12.9833555,95.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,OFFBOARD,600.0,0.06814943,12.94789,84.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.LAND,615.0,0.22466243,12.860012,87.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,OFFBOARD,260.0,0.1610928,12.931806,80.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.LAND,550.0,5.346427,12.532229,103.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,POSCTL,260.0,5.054089,12.630342,92.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.LOITER,615.0,0.12795793,12.778102,86.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.LAND,550.0,0.13768527,12.878949,83.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,POSCTL,550.0,30.428528,2.963542,93.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,OFFBOARD,550.0,0.09025359,12.7929125,85.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,STABILIZED,0.0,0.11677837,12.782278,84.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,ALTCTL,550.0,12.43473002,0.14973898,119.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,STABILIZED,225.0,0.1265358,12.512802,98.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.LAND,0.0,4.416206,12.599286,59.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,ALTCTL,550.0,0.15833886,12.809626,83.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,OFFBOARD,615.0,0.23875299,12.899179,88.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,OFFBOARD,615.0,0.14803953,12.786593,83.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.LAND,615.0,0.1855251,12.775418,82.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.LOITER,550.0,34.887893,0.11366269,86.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.LAND,260.0,5.059046,12.547723,93.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,OFFBOARD,0.0,0.1826158,12.715922,82.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,ALTCTL,600.0,0.18734787,12.780612,88.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,POSCTL,0.0,0.19521663,12.789437,85.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.LAND,615.0,32.63016846,12.975782,104.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,POSCTL,0.0,35.0130614,0.00658153,10.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,ALTCTL,0.0,0.17502196,12.831608,84.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.LAND,600.0,5.758733,19.977674,112.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,ALTCTL,260.0,0.0099160000000004,12.783222,85.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,OFFBOARD,550.0,0.14607297,12.777891,83.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,OFFBOARD,615.0,0.02273087,12.851201,84.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,ALTCTL,0.0,0.1405229,12.646158,82.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.LAND,260.0,30.0836558,2.9798384,87.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,OFFBOARD,615.0,0.0306360000000012,12.955115,85.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,POSCTL,600.0,4.629265,19.161758,111.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,STABILIZED,435.0,0.214334056,12.803062,92.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,ALTCTL,260.0,0.21595018,12.865336,86.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.RTL,600.0,0.204358995,12.869602,84.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.LOITER,600.0,5.160444,19.214144,110.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,AUTO.LOITER,600.0,34.6858387,11.506527,107.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.RTL,260.0,4.977357,12.55818,91.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,OFFBOARD,260.0,0.20385224,12.971913,91.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.LAND,600.0,0.0101300000000001,12.940709,88.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,POSCTL,600.0,31.310428,9.549935,101.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,STABILIZED,435.0,0.13185455,15.3092165,111.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.RTL,260.0,30.051764,3.0713408,87.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,POSCTL,600.0,33.50122486,8.634119e-05,179.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,OFFBOARD,0.0,0.0098229999999972,12.840059,90.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,OFFBOARD,600.0,0.08972058,12.796546,85.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,POSCTL,260.0,30.9809804,2.8186758,85.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,STABILIZED,0.0,0.0137134999999997,12.607455,338.0,False,False,False
OFFBOARD,Flying,1.0,No,None,None,No,STABILIZED,445.0,28.0615844,58.174088,172.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,AUTO.RTL,615.0,34.0846248,0.07049385,89.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,POSCTL,0.0,32.8045927,2.523381,27.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,OFFBOARD,260.0,0.20913365,12.864902,97.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,POSCTL,0.0,34.9259709,0.14582232,86.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.LOITER,260.0,5.216645,12.502083,91.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.RTL,615.0,32.7503106,2.8146157,29.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.LAND,600.0,0.15078814,12.879509,84.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,POSCTL,260.0,0.1822655,12.836651,84.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.RTL,550.0,0.0175830000000019,12.992207,92.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,OFFBOARD,0.0,0.1220747,12.899815,90.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.RTL,615.0,4.6891475,29.754604,95.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.LAND,600.0,32.2308702,2.8165228,29.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.LOITER,260.0,0.11116877,12.788874,87.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,AUTO.LAND,0.0,34.8615459,0.14184768,10.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.RTL,600.0,5.4495435,18.291323,109.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.LOITER,0.0,30.1832242,3.0119755,30.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,STABILIZED,450.0,0.10604796,12.743682,95.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,ALTCTL,615.0,0.1266044,20.692583,122.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,ALTCTL,600.0,34.77794,9.005315,104.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.LOITER,260.0,34.8036531,0.106898904,86.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.LAND,260.0,0.10365257,12.746946,88.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.RTL,600.0,32.7585765,2.6541257,28.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.LOITER,0.0,0.08574145,12.805677,86.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.LOITER,615.0,0.21009064,12.940518,85.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,AUTO.RTL,0.0,34.7921097,0.13791916,10.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,POSCTL,550.0,0.0793189999999981,12.817774,85.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,ALTCTL,260.0,30.406774,2.5808573,87.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,ALTCTL,615.0,0.12212567,12.884334,89.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,AUTO.LOITER,260.0,34.4594501,0.027298797,602.0,False,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.LOITER,260.0,30.1766245,2.976737,87.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,AUTO.RTL,550.0,31.2206459,0.2864738,205.0,False,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,OFFBOARD,615.0,0.16864125,12.954245,85.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,POSCTL,615.0,0.20414823,12.924448,88.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.LOITER,0.0,0.19654402,12.846551,87.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.LAND,550.0,0.0637469999999993,12.8361845,97.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.RTL,0.0,0.22869033,12.957743,89.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.LAND,260.0,0.0953961999999999,12.736463,85.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,OFFBOARD,550.0,0.16703372,12.939321,84.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.RTL,615.0,0.23264215,13.012042,84.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.RTL,260.0,0.24783816,12.894295,87.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,POSCTL,550.0,4.30705,12.536763,104.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,ALTCTL,260.0,0.133291,12.451178,95.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,ALTCTL,550.0,29.8992269,2.5157478,96.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,OFFBOARD,600.0,0.20445872,12.79768,86.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,ALTCTL,550.0,0.18816347,12.583214,108.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.RTL,615.0,0.24482708,12.825417,88.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.LAND,615.0,0.2439079,12.860796,89.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,AUTO.LAND,615.0,34.5880328,13.1953125,103.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.RTL,550.0,5.144887,12.564103,104.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,POSCTL,600.0,0.0095919999999978,12.784966,89.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,STABILIZED,0.0,34.810666,0.1390225,85.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.LAND,0.0,0.16926956,12.804112,84.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,OFFBOARD,0.0,0.20779209,12.850259,84.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,ALTCTL,260.0,34.9790766,0.13567868,85.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,POSCTL,260.0,34.9564534,0.017729716,87.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,POSCTL,0.0,11.99173,8.300388,44.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,POSCTL,615.0,11.585667,18.82857,112.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,POSCTL,615.0,11.601015,19.116835,110.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,ALTCTL,600.0,9.65819,14.602842,103.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,OFFBOARD,615.0,0.17186469,13.007042,85.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,ALTCTL,0.0,9.873577,8.54908,46.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,ALTCTL,0.0,10.14739,8.4062,43.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,ALTCTL,600.0,8.685667,16.549255,111.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,STABILIZED,445.0,8.934307,57.680355,154.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,OFFBOARD,615.0,0.0593267,12.923222,85.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,ALTCTL,615.0,0.12595339,12.907567,85.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,STABILIZED,225.0,10.088232,8.589851,86.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,OFFBOARD,615.0,11.341547,8.9374695,46.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,OFFBOARD,260.0,11.816233,8.818513,45.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,OFFBOARD,0.0,0.290292382,13.03706,86.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,STABILIZED,450.0,9.105829,78.57058,174.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,STABILIZED,445.0,9.670742,57.751534,255.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,ALTCTL,260.0,8.847881,8.478345,87.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,OFFBOARD,0.0,0.05786614,12.860657,85.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,ALTCTL,260.0,9.01116,8.488399,93.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,STABILIZED,435.0,5.731977,14.973859,110.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,OFFBOARD,260.0,0.08004382,12.911918,85.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,STABILIZED,0.0,11.678743,8.248134,32.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,STABILIZED,445.0,8.745731,57.61865,154.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,STABILIZED,225.0,10.773775,8.441246,87.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,STABILIZED,435.0,9.48813800000001,14.858379,109.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,STABILIZED,450.0,9.626749,68.12817,164.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,STABILIZED,435.0,9.459783,14.434326,109.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,ALTCTL,600.0,8.789791,13.48951,109.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,ALTCTL,615.0,10.196831,17.669859,113.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,POSCTL,600.0,11.655593,16.341827,108.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,OFFBOARD,0.0,0.25896115,12.922641,84.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,POSCTL,260.0,11.684956,8.576295,128.0,False,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,ALTCTL,600.0,7.931116,15.454059,112.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,OFFBOARD,600.0,11.792412,8.908199,46.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,POSCTL,600.0,11.832556,16.290285,108.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,ALTCTL,550.0,7.415173,8.498463,103.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,OFFBOARD,615.0,0.1766504,12.82625,83.0,True,False,False
